sjoid,lake,file,expectedKey
635443-129887,"Lilla Värsjö",3-6603_Lilla Värsjö_635443-129887.tif,svar/zips/Lilla_V_rsj_/635443-129887-kartor/web/tiles-3-6603_Lilla_Varsjo_635443-129887.dzi
631749-131355,"Lillesjö",3-6707_Lillesjö_631749-131355.jpg,svar/zips/Lillesj_/631749-131355-kartor/web/tiles-3-6707_Lillesjo_631749-131355.dzi
635694-150460,"Lillesjö",3-3784_Lillesjö_635694-150460a.tif,svar/zips/Lillesj_/635694-150460-kartor/web/tiles-3-3784_Lillesjo_635694-150460a.dzi
641235-138563,"Lillesjö",3-6310_Lillesjö_641235-138563.tif,svar/zips/Lillesj_/641235-138563-kartor/web/tiles-3-6310_Lillesjo_641235-138563.dzi
634533-150985,"Lillesjön",3-3781_Lillesjön_634533-150985a.tif,svar/zips/Lillesj_n/634533-150985-kartor/web/tiles-3-3781_Lillesjon_634533-150985a.dzi
633359-145588,"Lillesjön",3-4706_Lillasjön_633359-145588.tif,svar/zips/Lillesj_n/633359-145588-kartor/web/tiles-3-4706_Lillasjon_633359-145588.dzi
628176-138347,"Lillesjön",3-1581_Lillesjön_628176-138347.tif,svar/zips/Lillesj_n/628176-138347-kartor/web/tiles-3-1581_Lillesjon_628176-138347.dzi
631749-131355,"Lillesjö",3-6707_Lillesjö_631749-131355.tif,svar/zips/Lillesj_/631749-131355-kartor/web/tiles-3-6707_Lillesjo_631749-131355.dzi
645787-128014,"Lille-Väktor",2-0959_Lille-Väktor_645787-128014.tif,svar/zips/Lille-V_ktor/645787-128014-kartor/web/tiles-2-0959_Lille-Vaktor_645787-128014.dzi
633685-144781,"Lillesjön",3-2954_Lillesjön_633685-144781.tif,svar/zips/Lillesj_n/633685-144781-kartor/web/tiles-3-2954_Lillesjon_633685-144781.dzi
635694-150460,"Lillesjö",3-3784_Lillesjö_635694-150460b.tif,svar/zips/Lillesj_/635694-150460-kartor/web/tiles-3-3784_Lillesjo_635694-150460b.dzi
638067-143444,"Lillesjön",3-4029_Lillesjön_638067-143444.tif,svar/zips/Lillesj_n/638067-143444-kartor/web/tiles-3-4029_Lillesjon_638067-143444.dzi
636687-136891,"Lillesjön",3-0869_Lillesjön_636687-136891a.tif,svar/zips/Lillesj_n/636687-136891-kartor/web/tiles-3-0869_Lillesjon_636687-136891a.dzi
645787-128014,"Lille-Väktor",3-4849_Lille-Väktor_645787-128014a.tif,svar/zips/Lille-V_ktor/645787-128014-kartor/web/tiles-3-4849_Lille-Vaktor_645787-128014a.dzi
638108-138317,"Lillesjön",3-5674_Lillesjön_638108-138317.tif,svar/zips/Lillesj_n/638108-138317-kartor/web/tiles-3-5674_Lillesjon_638108-138317.dzi
638161-137737,"Lillesjön",3-6288_Lillesjön_638161-137737.tif,svar/zips/Lillesj_n/638161-137737-kartor/web/tiles-3-6288_Lillesjon_638161-137737.dzi
634533-150985,"Lillesjön",3-3781_Lillesjön_634533-150985b.tif,svar/zips/Lillesj_n/634533-150985-kartor/web/tiles-3-3781_Lillesjon_634533-150985b.dzi
636687-136891,"Lillesjön",3-0869_Lillesjön_636687-136891b.tif,svar/zips/Lillesj_n/636687-136891-kartor/web/tiles-3-0869_Lillesjon_636687-136891b.dzi
639850-152617,"Lillevattnet",3-3244_Lillevattnet_639850-152617.tif,svar/zips/Lillevattnet/639850-152617-kartor/web/tiles-3-3244_Lillevattnet_639850-152617.dzi
652811-130332,"Lillesjön",3-2485_Lillesjön_652811-130332.tif,svar/zips/Lillesj_n/652811-130332-kartor/web/tiles-3-2485_Lillesjon_652811-130332.dzi
643609-143086,"Lille Glan",3-2602_Lille Glan_643609-143086.tif,svar/zips/Lille_Glan/643609-143086-kartor/web/tiles-3-2602_Lille_Glan_643609-143086.dzi
643694-127111,"Lillevatten",3-3984_Lillevatten_643694-127111.tif,svar/zips/Lillevatten/643694-127111-kartor/web/tiles-3-3984_Lillevatten_643694-127111.dzi
638067-143444,"Lillesjön",3-6687_Lillesjön_638067-143444.jpg,svar/zips/Lillesj_n/638067-143444-kartor/web/tiles-3-6687_Lillesjon_638067-143444.dzi
645787-128014,"Lille-Väktor",3-4849_Lille-Väktor_645787-128014b.tif,svar/zips/Lille-V_ktor/645787-128014-kartor/web/tiles-3-4849_Lille-Vaktor_645787-128014b.dzi
624171-134831,"Lillsjön",3-2783_Lillsjön_624171-134831a.tif,svar/zips/Lillsj_n/624171-134831-kartor/web/tiles-3-2783_Lillsjon_624171-134831a.dzi
631632-150367,"Lille Hindsjön",3-3837_Lille Hindsjön_631632-150367a.tif,svar/zips/Lille_Hindsj_n/631632-150367-kartor/web/tiles-3-3837_Lille_Hindsjon_631632-150367a.dzi
626321-147954,"Lillsjön",5-0464_Lillsjön_626321-147954.tif,svar/zips/Lillsj_n/626321-147954-kartor/web/tiles-5-0464_Lillsjon_626321-147954.dzi
634380-148817,"Lillsjön",3-3822_Lillsjön_634380-148817a.tif,svar/zips/Lillsj_n/634380-148817-kartor/web/tiles-3-3822_Lillsjon_634380-148817a.dzi
634786-147318,"Lillsjön",3-3736_Lillsjön_634786-147318.tif,svar/zips/Lillsj_n/634786-147318-kartor/web/tiles-3-3736_Lillsjon_634786-147318.dzi
636774-150525,"Lillsjön",3-2872_Lillsjön_636774-150525.tif,svar/zips/Lillsj_n/636774-150525-kartor/web/tiles-3-2872_Lillsjon_636774-150525.dzi
637993-152469,"Lillsjön",3-3643_Lillsjön_637993-152469.tif,svar/zips/Lillsj_n/637993-152469-kartor/web/tiles-3-3643_Lillsjon_637993-152469.dzi
638067-143444,"Lillesjön",3-6687_Lillesjön_638067-143444.pdf,svar/zips/Lillesj_n/638067-143444-kartor/web/tiles-3-6687_Lillesjon_638067-143444.dzi
624171-134831,"Lillsjön",3-2783_Lillsjön_624171-134831b.tif,svar/zips/Lillsj_n/624171-134831-kartor/web/tiles-3-2783_Lillsjon_624171-134831b.dzi
639220-151159,"Lillsjön",3-3625_Lillsjön_639220-151159.tif,svar/zips/Lillsj_n/639220-151159-kartor/web/tiles-3-3625_Lillsjon_639220-151159.dzi
634380-148817,"Lillsjön",3-3822_Lillsjön_634380-148817b.tif,svar/zips/Lillsj_n/634380-148817-kartor/web/tiles-3-3822_Lillsjon_634380-148817b.dzi
655380-155738,"Lillsjön",5-0985_Lillsjön_655380-155738.png,svar/zips/Lillsj_n/655380-155738-kartor/web/tiles-5-0985_Lillsjon_655380-155738.dzi
642027-146395,"Lillsjön",3-2828_Lillsjön_642027-146395.tif,svar/zips/Lillsj_n/642027-146395-kartor/web/tiles-3-2828_Lillsjon_642027-146395.dzi
631632-150367,"Lille Hindsjön",3-3837_Lille Hindsjön_631632-150367b.tif,svar/zips/Lille_Hindsj_n/631632-150367-kartor/web/tiles-3-3837_Lille_Hindsjon_631632-150367b.dzi
654089-151933,"Lillsjön",3-5625_Lillsjön_654089-151933.tif,svar/zips/Lillsj_n/654089-151933-kartor/web/tiles-3-5625_Lillsjon_654089-151933.dzi
638067-143444,"Lillesjön",3-6687_Lillesjön_638067-143444.tif,svar/zips/Lillesj_n/638067-143444-kartor/web/tiles-3-6687_Lillesjon_638067-143444.dzi
656529-155162,"Lillsjön",5-0179_Lillsjön_656529-155162.tif,svar/zips/Lillsj_n/656529-155162-kartor/web/tiles-5-0179_Lillsjon_656529-155162.dzi
640409-136912,"Lillö Sjö",3-4861_Lillö sjö_640409-136912.tif,svar/zips/Lill_Sj_/640409-136912-kartor/web/tiles-3-4861_Lillo_sjo_640409-136912.dzi
640275-149055,"Lindefallasjön",3-3601_Lindefallasjön_640275-149055.tif,svar/zips/Lindefallasj_n/640275-149055-kartor/web/tiles-3-3601_Lindefallasjon_640275-149055.dzi
656046-130394,"Limmen",2-0513_Limmen_656046-130394.tif,svar/zips/Limmen/656046-130394-kartor/web/tiles-2-0513_Limmen_656046-130394.dzi
652052-151626,"Linddalssjön",3-2910_Linddalssjön_652052-151626.tif,svar/zips/Linddalssj_n/652052-151626-kartor/web/tiles-3-2910_Linddalssjon_652052-151626.dzi
641696-137516,"Lindhultasjön",3-4786_Lindhultasjön_641696-137516.tif,svar/zips/Lindhultasj_n/641696-137516-kartor/web/tiles-3-4786_Lindhultasjon_641696-137516.dzi
639410-130708,"Lindesjön",2-0632_Lindesjön_639410-130708.tif,svar/zips/Lindesj_n/639410-130708-kartor/web/tiles-2-0632_Lindesjon_639410-130708.dzi
633608-141894,"Lindhultsgöl",3-5606_Lindhultsgöl_633608-141894.tif,svar/zips/Lindhultsg_l/633608-141894-kartor/web/tiles-3-5606_Lindhultsgol_633608-141894.dzi
636348-146279,"Lindåsasjön",3-2441_Lindåsasjön_636348-146279.tif,svar/zips/Lind_sasj_n/636348-146279-kartor/web/tiles-3-2441_Lindasasjon_636348-146279.dzi
650435-126754,"Lindevatten",3-2626_Lindevatten_650435-126754a.tif,svar/zips/Lindevatten/650435-126754-kartor/web/tiles-3-2626_Lindevatten_650435-126754a.dzi
656046-130394,"Limmen",3-6629_Limmen_656046-130394.jpg,svar/zips/Limmen/656046-130394-kartor/web/tiles-3-6629_Limmen_656046-130394.dzi
640486-152886,"Lingsjön",3-3391_Lingsjön_640486-152886.tif,svar/zips/Lingsj_n/640486-152886-kartor/web/tiles-3-3391_Lingsjon_640486-152886.dzi
637769-149284,"Linden",2-1093_Linden_637769-149284.jpg,svar/zips/Linden/637769-149284-kartor/web/tiles-2-1093_Linden_637769-149284.dzi
634393-141813,"Lindösgöl",3-5594_Lindösgöl_634393-141813.tif,svar/zips/Lind_sg_l/634393-141813-kartor/web/tiles-3-5594_Lindosgol_634393-141813.dzi
636348-146279,"Lindåsasjön",3-2988_Lindåsasjön_636348-146279.tif,svar/zips/Lind_sasj_n/636348-146279-kartor/web/tiles-3-2988_Lindasasjon_636348-146279.dzi
627920-145948,"Linnerydssjön",2-0148_Linnerydssjön_627920-145948.tif,svar/zips/Linnerydssj_n/627920-145948-kartor/web/tiles-2-0148_Linnerydssjon_627920-145948.dzi
656046-130394,"Limmen",3-6629_Limmen_656046-130394.tif,svar/zips/Limmen/656046-130394-kartor/web/tiles-3-6629_Limmen_656046-130394.dzi
639745-133662,"Lindåsasjön",3-3668_Lindåsasjön_639745-133662.tif,svar/zips/Lind_sasj_n/639745-133662-kartor/web/tiles-3-3668_Lindasasjon_639745-133662.dzi
650435-126754,"Lindevatten",3-2626_Lindevatten_650435-126754b.tif,svar/zips/Lindevatten/650435-126754-kartor/web/tiles-3-2626_Lindevatten_650435-126754b.dzi
637907-141293,"Linnerydssjön",3-3877_Linnerydssjön_637907-141293a.tif,svar/zips/Linnerydssj_n/637907-141293-kartor/web/tiles-3-3877_Linnerydssjon_637907-141293a.dzi
637769-149284,"Linden",2-1093_Linden_637769-149284.tif,svar/zips/Linden/637769-149284-kartor/web/tiles-2-1093_Linden_637769-149284.dzi
635659-143585,"Linnesjön",2-0138_Linnesjön_635659-143585.tif,svar/zips/Linnesj_n/635659-143585-kartor/web/tiles-2-0138_Linnesjon_635659-143585.dzi
636340-140067,"Linnesjön",3-2436_Linnesjön_636340-140067.tif,svar/zips/Linnesj_n/636340-140067-kartor/web/tiles-3-2436_Linnesjon_636340-140067.dzi
645964-128991,"Liperedsjön",3-1706_Liperedsjön_645964-128991.tif,svar/zips/Liperedsj_n/645964-128991-kartor/web/tiles-3-1706_Liperedsjon_645964-128991.dzi
624065-147380,"Listersjön",0-0087_Listersjön_624065-147380.tif,svar/zips/Listersj_n/624065-147380-kartor/web/tiles-0-0087_Listersjon_624065-147380.dzi
637907-141293,"Linnerydssjön",3-3877_Linnerydssjön_637907-141293b.tif,svar/zips/Linnerydssj_n/637907-141293-kartor/web/tiles-3-3877_Linnerydssjon_637907-141293b.dzi
637769-149284,"Linden",3-2313_Linden_637769-149284.tif,svar/zips/Linden/637769-149284-kartor/web/tiles-3-2313_Linden_637769-149284.dzi
634356-141652,"Ljungsjön",3-3871_Ljungsjön_634356-141652a.tif,svar/zips/Ljungsj_n/634356-141652-kartor/web/tiles-3-3871_Ljungsjon_634356-141652a.dzi
636340-140067,"Linnesjön",5-0035_Linnesjön_636340-140067.pdf,svar/zips/Linnesj_n/636340-140067-kartor/web/tiles-5-0035_Linnesjon_636340-140067.dzi
636489-140907,"Ljungsjön",3-5242_Ljungsjön_636489-140907.tif,svar/zips/Ljungsj_n/636489-140907-kartor/web/tiles-3-5242_Ljungsjon_636489-140907.dzi
635659-143585,"Linnesjön",2-0294_Linnesjön_635659-143585.tif,svar/zips/Linnesj_n/635659-143585-kartor/web/tiles-2-0294_Linnesjon_635659-143585.dzi
638840-154011,"Ljusgöl",3-3370_Ljusgöl_638840-154011.tif,svar/zips/Ljusg_l/638840-154011-kartor/web/tiles-3-3370_Ljusgol_638840-154011.dzi
624065-147380,"Listersjön",2-0145_Listersjön_624065-147380.tif,svar/zips/Listersj_n/624065-147380-kartor/web/tiles-2-0145_Listersjon_624065-147380.dzi
639847-152416,"Ljusgöl",3-3251_Ljusgöl_639847-152416.tif,svar/zips/Ljusg_l/639847-152416-kartor/web/tiles-3-3251_Ljusgol_639847-152416.dzi
640454-153677,"Ljusgöl",3-3256_Ljusgöl_640454-153677.tif,svar/zips/Ljusg_l/640454-153677-kartor/web/tiles-3-3256_Ljusgol_640454-153677.dzi
634356-141652,"Ljungsjön",3-3871_Ljungsjön_634356-141652b.tif,svar/zips/Ljungsj_n/634356-141652-kartor/web/tiles-3-3871_Ljungsjon_634356-141652b.dzi
650273-148918,"Ljussjön",3-2803_Ljussjön_650273-148918.tif,svar/zips/Ljussj_n/650273-148918-kartor/web/tiles-3-2803_Ljussjon_650273-148918.dzi
651578-150774,"Ljussjön",3-2773_Ljussjön_651578-150774.tif,svar/zips/Ljussj_n/651578-150774-kartor/web/tiles-3-2773_Ljussjon_651578-150774.dzi
655588-144442,"Logsjön",0-0136_Logsjon_655588-144442a.tif,svar/zips/Logsj_n/655588-144442-kartor/web/tiles-0-0136_Logsjon_655588-144442a.dzi
643560-151721,"Loftersgöl",3-3386_Loftersgöl_643560-151721.tif,svar/zips/Loftersg_l/643560-151721-kartor/web/tiles-3-3386_Loftersgol_643560-151721.dzi
625350-147154,"Ljusterhövden",2-0146_Ljusterhövden_625350-147154.tif,svar/zips/Ljusterh_vden/625350-147154-kartor/web/tiles-2-0146_Ljusterhovden_625350-147154.dzi
624716-150043,"Lomsjön",2-1100_Lomsjön_624716-150043.jpg,svar/zips/Lomsj_n/624716-150043-kartor/web/tiles-2-1100_Lomsjon_624716-150043.dzi
656162-156798,"Ljussjön",3-3275_Ljussjön_656162-156798.tif,svar/zips/Ljussj_n/656162-156798-kartor/web/tiles-3-3275_Ljussjon_656162-156798.dzi
631531-131731,"Lommasjön",3-5208_Lommasjön_631531-131731a.tif,svar/zips/Lommasj_n/631531-131731-kartor/web/tiles-3-5208_Lommasjon_631531-131731a.dzi
650273-148918,"Ljussjön",3-2902_Ljussjön_650273-148918.tif,svar/zips/Ljussj_n/650273-148918-kartor/web/tiles-3-2902_Ljussjon_650273-148918.dzi
655588-144442,"Logsjön",0-0136_Logsjon_655588-144442b.pdf,svar/zips/Logsj_n/655588-144442-kartor/web/tiles-0-0136_Logsjon_655588-144442b.dzi
635807-135668,"Lomsjön",3-6293_Lomsjön_635807-135668.tif,svar/zips/Lomsj_n/635807-135668-kartor/web/tiles-3-6293_Lomsjon_635807-135668.dzi
637523-138710,"Lomsjön",3-5331_Lomsjön_637523-138710a.tif,svar/zips/Lomsj_n/637523-138710-kartor/web/tiles-3-5331_Lomsjon_637523-138710a.dzi
645790-144179,"Lorasjön",3-3677_Lorasjön_645790-144179.tif,svar/zips/Lorasj_n/645790-144179-kartor/web/tiles-3-3677_Lorasjon_645790-144179.dzi
631531-131731,"Lommasjön",3-5208_Lommasjön_631531-131731b.tif,svar/zips/Lommasj_n/631531-131731-kartor/web/tiles-3-5208_Lommasjon_631531-131731b.dzi
624716-150043,"Lomsjön",2-1100_Lomsjön_624716-150043.tif,svar/zips/Lomsj_n/624716-150043-kartor/web/tiles-2-1100_Lomsjon_624716-150043.dzi
632407-147945,"Losjön",3-6383_Losjön_632407-147945.jpg,svar/zips/Losj_n/632407-147945-kartor/web/tiles-3-6383_Losjon_632407-147945.dzi
653145-157697,"Ludgosjön",0-0051_Ludgosjön_653145-157697.tif,svar/zips/Ludgosj_n/653145-157697-kartor/web/tiles-0-0051_Ludgosjon_653145-157697.dzi
637523-138710,"Lomsjön",3-5331_Lomsjön_637523-138710b.tif,svar/zips/Lomsj_n/637523-138710-kartor/web/tiles-3-5331_Lomsjon_637523-138710b.dzi
639466-140421,"Lovsjön",3-6463_Lovsjön_639466-140421.jpg,svar/zips/Lovsj_n/639466-140421-kartor/web/tiles-3-6463_Lovsjon_639466-140421.dzi
651426-125722,"Lundetjärnet",3-1917_Lundetjärnet_651426-125722.tif,svar/zips/Lundetj_rnet/651426-125722-kartor/web/tiles-3-1917_Lundetjarnet_651426-125722.dzi
632407-147945,"Losjön",3-6383_Losjön_632407-147945.tif,svar/zips/Losj_n/632407-147945-kartor/web/tiles-3-6383_Losjon_632407-147945.dzi
624716-150043,"Lomsjön",3-3857_Lomsjön_624716-150043a.tif,svar/zips/Lomsj_n/624716-150043-kartor/web/tiles-3-3857_Lomsjon_624716-150043a.dzi
631531-131731,"Lommasjön",3-5208_Lommasjön_631531-131731c.tif,svar/zips/Lommasj_n/631531-131731-kartor/web/tiles-3-5208_Lommasjon_631531-131731c.dzi
623811-137924,"Lursjön",3-0820_Lursjön_623811-137924.tif,svar/zips/Lursj_n/623811-137924-kartor/web/tiles-3-0820_Lursjon_623811-137924.dzi
639466-140421,"Lovsjön",3-6463_Lovsjön_639466-140421.tif,svar/zips/Lovsj_n/639466-140421-kartor/web/tiles-3-6463_Lovsjon_639466-140421.dzi
652908-152969,"Lundsbolssjön",3-5621_Lundsbolssjön_652908-152969.tif,svar/zips/Lundsbolssj_n/652908-152969-kartor/web/tiles-3-5621_Lundsbolssjon_652908-152969.dzi
652892-124060,"Lursjön",3-3102_Lursjön_652892-124060.tif,svar/zips/Lursj_n/652892-124060-kartor/web/tiles-3-3102_Lursjon_652892-124060.dzi
656550-163744,"Lycksjön",3-1889_Lycksjön_656550-163744.tif,svar/zips/Lycksj_n/656550-163744-kartor/web/tiles-3-1889_Lycksjon_656550-163744.dzi
642134-130981,"Lygnösjö",3-1066_Lygnösjö_642134-130981.tif,svar/zips/Lygn_sj_/642134-130981-kartor/web/tiles-3-1066_Lygnosjo_642134-130981.dzi
624716-150043,"Lomsjön",3-3857_Lomsjön_624716-150043b.tif,svar/zips/Lomsj_n/624716-150043-kartor/web/tiles-3-3857_Lomsjon_624716-150043b.dzi
638260-140869,"Lyngemadssjön",3-5468_Lyngemadssjön_638260-140869a.tif,svar/zips/Lyngemadssj_n/638260-140869-kartor/web/tiles-3-5468_Lyngemadssjon_638260-140869a.dzi
637886-128777,"Lygnern",0-0147_Lygnern_637886-128777.tif,svar/zips/Lygnern/637886-128777-kartor/web/tiles-0-0147_Lygnern_637886-128777.dzi
623811-137924,"Lursjön",3-5813a_Lursjön_623811-137924.tif,svar/zips/Lursj_n/623811-137924-kartor/web/tiles-3-5813a_Lursjon_623811-137924.dzi
620184-139120,"Lyngsjön",3-5814a_Lyngsjön_620184-139120.tif,svar/zips/Lyngsj_n/620184-139120-kartor/web/tiles-3-5814a_Lyngsjon_620184-139120.dzi
633103-132643,"Lyngsjön",3-5183_Lyngsjön_633103-132643a.jpg,svar/zips/Lyngsj_n/633103-132643-kartor/web/tiles-3-5183_Lyngsjon_633103-132643a.dzi
641998-127922,"Lysevattnet",3-4518_Lysevattnet_641998-127922.tif,svar/zips/Lysevattnet/641998-127922-kartor/web/tiles-3-4518_Lysevattnet_641998-127922.dzi
644494-127688,"Lysevatten",3-1536_Lysevatten_644494-127688.tif,svar/zips/Lysevatten/644494-127688-kartor/web/tiles-3-1536_Lysevatten_644494-127688.dzi
633848-142611,"Lynnen",2-0181_Lynnen_633848-142611.tif,svar/zips/Lynnen/633848-142611-kartor/web/tiles-2-0181_Lynnen_633848-142611.dzi
637886-128777,"Lygnern",2-0188_Lygnern_637886-128777.jpg,svar/zips/Lygnern/637886-128777-kartor/web/tiles-2-0188_Lygnern_637886-128777.dzi
638260-140869,"Lyngemadssjön",3-5468_Lyngemadssjön_638260-140869b.tif,svar/zips/Lyngemadssj_n/638260-140869-kartor/web/tiles-3-5468_Lyngemadssjon_638260-140869b.dzi
620184-139120,"Lyngsjön",3-5814b_Lyngsjön_620184-139120.tif,svar/zips/Lyngsj_n/620184-139120-kartor/web/tiles-3-5814b_Lyngsjon_620184-139120.dzi
633103-132643,"Lyngsjön",3-5183_Lyngsjön_633103-132643a.tif,svar/zips/Lyngsj_n/633103-132643-kartor/web/tiles-3-5183_Lyngsjon_633103-132643a.dzi
623811-137924,"Lursjön",3-5813b_Lursjön_623811-137924.tif,svar/zips/Lursj_n/623811-137924-kartor/web/tiles-3-5813b_Lursjon_623811-137924.dzi
639011-133547,"Lysjön",2-0389_Lysjön_639011-133547a.tif,svar/zips/Lysj_n/639011-133547-kartor/web/tiles-2-0389_Lysjon_639011-133547a.dzi
635132-135475,"Löbbosjön",3-5661_Löbbosjön_635132-135475.tif,svar/zips/L_bbosj_n/635132-135475-kartor/web/tiles-3-5661_Lobbosjon_635132-135475.dzi
637066-151254,"Lysgöl",3-3756_Lysgöl_637066-151254a.tif,svar/zips/Lysg_l/637066-151254-kartor/web/tiles-3-3756_Lysgol_637066-151254a.dzi
637886-128777,"Lygnern",2-0188_Lygnern_637886-128777.tif,svar/zips/Lygnern/637886-128777-kartor/web/tiles-2-0188_Lygnern_637886-128777.dzi
656188-128168,"Lyssjö",3-1714_Lyssjö_656188-128168.tif,svar/zips/Lyssj_/656188-128168-kartor/web/tiles-3-1714_Lyssjo_656188-128168.dzi
633103-132643,"Lyngsjön",3-5183_Lyngsjön_633103-132643b.tif,svar/zips/Lyngsj_n/633103-132643-kartor/web/tiles-3-5183_Lyngsjon_633103-132643b.dzi
629163-146824,"Läen",1-0292_Läen_629163-146824.tif,svar/zips/L_en/629163-146824-kartor/web/tiles-1-0292_Laen_629163-146824.dzi
632966-143377,"Lädjasjön",2-0161_Lädjasjön_632966-143377.tif,svar/zips/L_djasj_n/632966-143377-kartor/web/tiles-2-0161_Ladjasjon_632966-143377.dzi
637066-151254,"Lysgöl",3-3756_Lysgöl_637066-151254b.tif,svar/zips/Lysg_l/637066-151254-kartor/web/tiles-3-3756_Lysgol_637066-151254b.dzi
627766-147808,"Löften",3-0761_Löften_627766-147808.tif,svar/zips/L_ften/627766-147808-kartor/web/tiles-3-0761_Loften_627766-147808.dzi
639011-133547,"Lysjön",2-0389_Lysjön_639011-133547b.tif,svar/zips/Lysj_n/639011-133547-kartor/web/tiles-2-0389_Lysjon_639011-133547b.dzi
642676-137266,"Lönern",3-0873_Lönern_642676-137266.tif,svar/zips/L_nern/642676-137266-kartor/web/tiles-3-0873_Lonern_642676-137266.dzi
638875-144949,"Långanäsasjön",3-0751_Långanässjön_638875-144949.tif,svar/zips/L_ngan_sasj_n/638875-144949-kartor/web/tiles-3-0751_Langanassjon_638875-144949.dzi
635483-146475,"Löjasjön",3-3565_Löjasjön_635483-146475.tif,svar/zips/L_jasj_n/635483-146475-kartor/web/tiles-3-3565_Lojasjon_635483-146475.dzi
633103-132643,"Lyngsjön",3-5183_Lyngsjön_633103-132643c.tif,svar/zips/Lyngsj_n/633103-132643-kartor/web/tiles-3-5183_Lyngsjon_633103-132643c.dzi
637090-128655,"Långaresjö",3-0888_Långaresjö_637090-128655.tif,svar/zips/L_ngaresj_/637090-128655-kartor/web/tiles-3-0888_Langaresjo_637090-128655.dzi
633292-133283,"Långasjö",2-0618_Långasjö_633292-133283a.tif,svar/zips/L_ngasj_/633292-133283-kartor/web/tiles-2-0618_Langasjo_633292-133283a.dzi
633972-132886,"Långasjö",3-6638_Långasjö_633972-132886.jpg,svar/zips/L_ngasj_/633972-132886-kartor/web/tiles-3-6638_Langasjo_633972-132886.dzi
623020-146415,"Långasjön",2-0697_Långasjön_623020-146416.tif,svar/zips/L_ngasj_n/623020-146415-kartor/web/tiles-2-0697_Langasjon_623020-146416.dzi
623401-144131,"Långasjön",3-2825_Långasjön_623401-144131.tif,svar/zips/L_ngasj_n/623401-144131-kartor/web/tiles-3-2825_Langasjon_623401-144131.dzi
624124-145257,"Långasjön",3-5474_Långasjön_624124-145257.tif,svar/zips/L_ngasj_n/624124-145257-kartor/web/tiles-3-5474_Langasjon_624124-145257.dzi
633972-132886,"Långasjö",3-6638_Långasjö_633972-132886.tif,svar/zips/L_ngasj_/633972-132886-kartor/web/tiles-3-6638_Langasjo_633972-132886.dzi
633292-133283,"Långasjö",2-0618_Långasjö_633292-133283b.jpg,svar/zips/L_ngasj_/633292-133283-kartor/web/tiles-2-0618_Langasjo_633292-133283b.dzi
638875-144949,"Långanäsasjön",3-1782_Långanässjön_638875-144949.tif,svar/zips/L_ngan_sasj_n/638875-144949-kartor/web/tiles-3-1782_Langanassjon_638875-144949.dzi
633103-132643,"Lyngsjön",3-6443_Lyngsjön_633103-132643.jpg,svar/zips/Lyngsj_n/633103-132643-kartor/web/tiles-3-6443_Lyngsjon_633103-132643.dzi
624528-147369,"Långasjön",3-5565_Långasjön_624528-147369.tif,svar/zips/L_ngasj_n/624528-147369-kartor/web/tiles-3-5565_Langasjon_624528-147369.dzi
624884-147525,"Långasjön",3-5569_Långasjön_624884-147525.tif,svar/zips/L_ngasj_n/624884-147525-kartor/web/tiles-3-5569_Langasjon_624884-147525.dzi
624554-145574,"Långasjön",3-2979_Långasjön_624554-145574.tif,svar/zips/L_ngasj_n/624554-145574-kartor/web/tiles-3-2979_Langasjon_624554-145574.dzi
633407-132737,"Långasjön",3-5215_Långasjön_633407-132737a.tif,svar/zips/L_ngasj_n/633407-132737-kartor/web/tiles-3-5215_Langasjon_633407-132737a.dzi
633292-133283,"Långasjö",2-0618_Långasjö_633292-133283b.tif,svar/zips/L_ngasj_/633292-133283-kartor/web/tiles-2-0618_Langasjo_633292-133283b.dzi
